,sc_id,msnv_id,intervention,seg_start_stamp,trigger_start_stamp,fade_stamp,seg_end_stamp,firstfixation_stamp,trigger_delay,numfixations,timetofirstfixation,trigger_to_fixation_time,imm_processed
442,24,3,3_ref_100_rule,315919,351492.0,360918.0,404332,393490.0,35573.0,2.0,77571.0,41998.0,0
443,24,3,3_ref_105_rule,315919,360918.0,370086.0,404332,374228.0,44999.0,2.0,58309.0,13310.0,0
444,24,3,3_ref_102_rule,315919,370086.0,380595.0,404332,373770.0,54167.0,2.0,57851.0,3684.0,1
446,24,5,5_ref_100_rule,709045,737396.0,742875.0,808868,746768.0,28351.0,7.0,37723.0,9372.0,0
447,24,5,5_ref_101_rule,709045,742875.0,753575.0,808868,745203.0,33830.0,2.0,36158.0,2328.0,1
448,24,5,5_ref_103_rule,709045,753575.0,761902.0,808868,756361.0,44530.0,9.0,47316.0,2786.0,1
450,24,9,9_ref_101_rule,1333861,1351739.0,1370034.0,1383084,1357427.0,17878.0,4.0,23566.0,5688.0,1
453,24,20,20_ref_100_rule,1059410,1070623.0,1086278.0,1102081,1072601.0,11213.0,2.0,13191.0,1978.0,1
455,24,27,27_ref_103_rule,1123890,1144566.0,1159688.0,1183066,1172623.0,20676.0,2.0,48733.0,28057.0,0
456,24,27,27_ref_102_rule,1123890,1159688.0,1161686.0,1183066,1175646.0,35798.0,2.0,51756.0,15958.0,0
458,24,28,28_ref_100_rule,607783,635225.0,650463.0,689150,643166.0,27442.0,3.0,35383.0,7941.0,1
459,24,28,28_ref_101_rule,607783,650463.0,663395.0,689150,-1.0,42680.0,0.0,-1.0,,0
460,24,28,28_ref_104_rule,607783,663395.0,671414.0,689150,-1.0,55612.0,0.0,-1.0,,0
463,24,60,60_ref_101_rule,253320,265050.0,269588.0,296049,280226.0,11730.0,2.0,26906.0,15176.0,0
465,24,62,62_ref_100_rule,959147,978461.0,981791.0,1022203,990467.0,19314.0,2.0,31320.0,12006.0,0
467,24,66,66_ref_101_rule,440941,466646.0,474831.0,497402,-1.0,25705.0,0.0,-1.0,,0
469,24,72,72_ref_100_rule,1263859,1277005.0,1282734.0,1312667,1292339.0,13146.0,2.0,28480.0,15334.0,0
472,25,3,3_ref_106_rule,430843,442668.0,457606.0,518682,446615.0,11825.0,10.0,15772.0,3947.0,1
473,25,3,3_ref_101_rule,430843,457606.0,485376.0,518682,462454.0,26763.0,7.0,31611.0,4848.0,1
474,25,3,3_ref_100_rule,430843,485376.0,501954.0,518682,-1.0,54533.0,0.0,-1.0,,0
476,25,9,9_ref_101_rule,318930,334096.0,340266.0,355479,342971.0,15166.0,3.0,24041.0,8875.0,0
479,25,20,20_ref_100_rule,135016,144978.0,154729.0,168226,158466.0,9962.0,8.0,23450.0,13488.0,0
482,25,28,28_ref_100_rule,775945,793864.0,814138.0,823404,794723.0,17919.0,11.0,18778.0,859.0,1
485,25,60,60_ref_101_rule,185755,192499.0,217596.0,234205,206865.0,6744.0,5.0,21110.0,14366.0,1
489,29,3,3_ref_106_rule,87682,107501.0,123456.0,205684,169558.0,19819.0,7.0,81876.0,62057.0,0
490,29,3,3_ref_101_rule,87682,123456.0,131375.0,205684,158716.0,35774.0,4.0,71034.0,35260.0,0
491,29,3,3_ref_100_rule,87682,131375.0,141625.0,205684,159332.0,43693.0,4.0,71650.0,27957.0,0
492,29,3,3_ref_105_rule,87682,141625.0,149294.0,205684,166544.0,53943.0,4.0,78862.0,24919.0,0
493,29,3,3_ref_102_rule,87682,149294.0,157221.0,205684,-1.0,61612.0,0.0,-1.0,,0
495,29,5,5_ref_100_rule,418171,446149.0,462345.0,539260,521806.0,27978.0,8.0,103635.0,75657.0,0
496,29,5,5_ref_101_rule,418171,462345.0,467599.0,539260,523663.0,44174.0,2.0,105492.0,61318.0,0
497,29,5,5_ref_103_rule,418171,467599.0,478199.0,539260,508948.0,49428.0,28.0,90777.0,41349.0,0
499,29,9,9_ref_101_rule,1334365,1346468.0,1356352.0,1376661,1365027.0,12103.0,6.0,30662.0,18559.0,0
502,29,20,20_ref_100_rule,1035224,1045119.0,1051755.0,1091268,1067452.0,9895.0,11.0,32228.0,22333.0,0
504,29,27,27_ref_103_rule,1115119,1133591.0,1150270.0,1184312,1167174.0,18472.0,7.0,52055.0,33583.0,0
505,29,27,27_ref_102_rule,1115119,1150270.0,1157756.0,1184312,1179090.0,35151.0,1.0,63971.0,28820.0,0
507,29,28,28_ref_100_rule,938059,950150.0,963423.0,1015046,982511.0,12091.0,6.0,44452.0,32361.0,0
508,29,28,28_ref_101_rule,938059,963423.0,969286.0,1015046,982902.0,25364.0,2.0,44843.0,19479.0,0
509,29,28,28_ref_104_rule,938059,969286.0,975081.0,1015046,988690.0,31227.0,17.0,50631.0,19404.0,0
512,29,60,60_ref_101_rule,255724,269576.0,281600.0,305582,286470.0,13852.0,4.0,30746.0,16894.0,0
514,29,62,62_ref_100_rule,835290,867747.0,877656.0,901734,892884.0,32457.0,4.0,57594.0,25137.0,0
516,29,66,66_ref_101_rule,329232,358158.0,363970.0,404630,385701.0,28926.0,6.0,56469.0,27543.0,0
518,29,72,72_ref_100_rule,585045,599138.0,608523.0,637359,631404.0,14093.0,1.0,46359.0,32266.0,0
521,30,3,3_ref_106_rule,52748,59805.0,84978.0,145325,122824.0,7057.0,2.0,70076.0,63019.0,0
522,30,3,3_ref_101_rule,52748,84978.0,98368.0,145325,120868.0,32230.0,2.0,68120.0,35890.0,0
523,30,3,3_ref_100_rule,52748,98368.0,110267.0,145325,124848.0,45620.0,5.0,72100.0,26480.0,0
524,30,3,3_ref_105_rule,52748,110267.0,118402.0,145325,121059.0,57519.0,6.0,68311.0,10792.0,0
526,30,5,5_ref_100_rule,658953,674795.0,682506.0,734376,713191.0,15842.0,2.0,54238.0,38396.0,0
527,30,5,5_ref_101_rule,658953,682506.0,688210.0,734376,-1.0,23553.0,0.0,-1.0,,0
528,30,5,5_ref_103_rule,658953,688210.0,699560.0,734376,693371.0,29257.0,16.0,34418.0,5161.0,1
530,30,9,9_ref_101_rule,895713,906152.0,915803.0,939815,917931.0,10439.0,9.0,22218.0,11779.0,0
533,30,20,20_ref_100_rule,256415,260952.0,268230.0,281381,274894.0,4537.0,4.0,18479.0,13942.0,0
535,30,27,27_ref_103_rule,777871,790873.0,800066.0,821581,807975.0,13002.0,10.0,30104.0,17102.0,0
537,30,28,28_ref_101_rule,577518,584664.0,593948.0,633279,605690.0,7146.0,1.0,28172.0,21026.0,0
538,30,28,28_ref_104_rule,577518,593948.0,604124.0,633279,624418.0,16430.0,1.0,46900.0,30470.0,0
539,30,28,28_ref_100_rule,577518,604124.0,620878.0,633279,609296.0,26606.0,4.0,31778.0,5172.0,1
542,30,60,60_ref_101_rule,181642,187050.0,201323.0,228351,187954.0,5408.0,9.0,6312.0,904.0,1
544,30,62,62_ref_100_rule,962974,973060.0,986375.0,1000082,993603.0,10086.0,4.0,30629.0,20543.0,0
546,30,66,66_ref_101_rule,373717,394476.0,402886.0,421866,403071.0,20759.0,5.0,29354.0,8595.0,0
548,30,72,72_ref_100_rule,836979,843017.0,847905.0,877708,868215.0,6038.0,2.0,31236.0,25198.0,0
551,34,3,3_ref_106_rule,1528528,1543529.0,1562681.0,1639333,1622378.0,15001.0,3.0,93850.0,78849.0,0
552,34,3,3_ref_101_rule,1528528,1562681.0,1566644.0,1639333,1626001.0,34153.0,1.0,97473.0,63320.0,0
553,34,3,3_ref_100_rule,1528528,1566644.0,1578027.0,1639333,1624577.0,38116.0,3.0,96049.0,57933.0,0
554,34,3,3_ref_105_rule,1528528,1578027.0,1604797.0,1639333,1626525.0,49499.0,5.0,97997.0,48498.0,0
555,34,3,3_ref_102_rule,1528528,1604797.0,1607328.0,1639333,1629740.0,76269.0,3.0,101212.0,24943.0,0
557,34,5,5_ref_100_rule,798128,824704.0,854838.0,940751,919476.0,26576.0,3.0,121348.0,94772.0,0
558,34,5,5_ref_101_rule,798128,854838.0,864947.0,940751,923865.0,56710.0,5.0,125737.0,69027.0,0
559,34,5,5_ref_103_rule,798128,864947.0,876063.0,940751,920850.0,66819.0,17.0,122722.0,55903.0,0
561,34,9,9_ref_101_rule,1179454,1201373.0,1209134.0,1251812,1223148.0,21919.0,5.0,43694.0,21775.0,0
564,34,20,20_ref_100_rule,706467,716214.0,728496.0,773862,742159.0,9747.0,17.0,35692.0,25945.0,0
566,34,27,27_ref_103_rule,208296,231426.0,248138.0,285476,234203.0,23130.0,8.0,25907.0,2777.0,1
567,34,27,27_ref_102_rule,208296,248138.0,254192.0,285476,269279.0,39842.0,4.0,60983.0,21141.0,0
569,34,28,28_ref_100_rule,73223,92269.0,97464.0,177159,149262.0,19046.0,10.0,76039.0,56993.0,0
570,34,28,28_ref_101_rule,73223,97464.0,110454.0,177159,153276.0,24241.0,6.0,80053.0,55812.0,0
573,34,60,60_ref_101_rule,623059,631772.0,647043.0,677046,650115.0,8713.0,13.0,27056.0,18343.0,0
575,34,62,62_ref_100_rule,1279401,1303126.0,1312785.0,1350593,1337943.0,23725.0,6.0,58542.0,34817.0,0
577,34,66,66_ref_101_rule,982682,1008668.0,1021707.0,1083361,1055930.0,25986.0,5.0,73248.0,47262.0,0
579,34,72,72_ref_100_rule,1425000,1439428.0,1448196.0,1502563,1459510.0,14428.0,7.0,34510.0,20082.0,0
582,35,3,3_ref_106_rule,421618,432075.0,464308.0,512987,443661.0,10457.0,2.0,22043.0,11586.0,1
583,35,3,3_ref_101_rule,421618,464308.0,476473.0,512987,469835.0,42690.0,3.0,48217.0,5527.0,1
584,35,3,3_ref_100_rule,421618,476473.0,483210.0,512987,511105.0,54855.0,2.0,89487.0,34632.0,0
585,35,3,3_ref_105_rule,421618,483210.0,495042.0,512987,-1.0,61592.0,0.0,-1.0,,0
586,35,3,3_ref_102_rule,421618,495042.0,506966.0,512987,501320.0,73424.0,1.0,79702.0,6278.0,1
588,35,5,5_ref_100_rule,865875,882924.0,902375.0,948717,883746.0,17049.0,3.0,17871.0,822.0,1
589,35,5,5_ref_101_rule,865875,902375.0,907937.0,948717,-1.0,36500.0,0.0,-1.0,,0
590,35,5,5_ref_103_rule,865875,907937.0,919511.0,948717,911002.0,42062.0,11.0,45127.0,3065.0,1
592,35,9,9_ref_101_rule,986532,1007160.0,1013963.0,1029161,1017236.0,20628.0,4.0,30704.0,10076.0,0
595,35,20,20_ref_100_rule,824645,830181.0,839341.0,848695,846330.0,5536.0,3.0,21685.0,16149.0,0
597,35,27,27_ref_103_rule,671927,694712.0,710408.0,726697,699050.0,22785.0,23.0,27123.0,4338.0,1
598,35,27,27_ref_102_rule,671927,710408.0,713772.0,726697,711682.0,38481.0,4.0,39755.0,1274.0,1
600,35,28,28_ref_100_rule,370603,377759.0,381705.0,404197,395428.0,7156.0,4.0,24825.0,17669.0,0
601,35,28,28_ref_101_rule,370603,381705.0,388800.0,404197,395911.0,11102.0,5.0,25308.0,14206.0,0
604,35,60,60_ref_101_rule,743677,748162.0,755390.0,761065,755660.0,4485.0,2.0,11983.0,7498.0,0
606,35,62,62_ref_100_rule,178703,196707.0,200238.0,242134,202986.0,18004.0,4.0,24283.0,6279.0,0
608,35,66,66_ref_101_rule,550261,568876.0,577894.0,594472,581006.0,18615.0,6.0,30745.0,12130.0,0
610,35,72,72_ref_102_rule,605889,612092.0,637448.0,650466,626633.0,6203.0,2.0,20744.0,14541.0,1
613,37,3,3_ref_106_rule,824709,838080.0,857075.0,919643,901455.0,13371.0,5.0,76746.0,63375.0,0
614,37,3,3_ref_101_rule,824709,857075.0,874403.0,919643,911074.0,32366.0,1.0,86365.0,53999.0,0
615,37,3,3_ref_100_rule,824709,874403.0,878433.0,919643,900614.0,49694.0,2.0,75905.0,26211.0,0
616,37,3,3_ref_105_rule,824709,878433.0,885952.0,919643,900731.0,53724.0,4.0,76022.0,22298.0,0
